gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Cdsn,0.001416669961290122,-0.004076143851677562,0.0028662155097891914,0.004387196110378958,0.000691743496528965,Trajectory-2,0.0,117.0,0.0
Cdx1,0.0012344983360069095,0.004956168450827805,-0.001882958061855853,0.001477980882422495,-0.0003925017198619769,Trajectory-3,0.0,0.0,123.0
Cdx2,0.0010656962885500737,0.0017803004276817763,0.0011150850129242312,-0.0006438162897637822,-0.001163850235936303,Trajectory-3,0.0,0.0,53.0
Cdx4,0.0005205070558397897,0.003604888476088099,-0.0002135418920074574,-0.0061367094947795105,-0.0022794329256388335,Trajectory-3,0.0,0.0,62.0
Cer1,0.001156409877736219,-0.003064487352472256,-0.0006432767694997067,-3.0289386177876594e-05,0.0001704516463405271,Trajectory-2,0.0,139.0,0.0
Cfap100,-0.000634608168320389,-0.00115072451571206,0.0012293358629604,-0.0008650260364056491,0.0016952487468791437,Trajectory-2,0.0,118.0,0.0
Cfap126,0.0010426148855421464,-0.0005070115390162057,0.001783200820590213,0.00018507558717077024,0.00012061951524544804,Other,0.0,0.0,0.0
Cfap161,0.0007023600168674507,-0.0004660042879251789,0.0013504308377289065,-0.0023982355782054604,0.0010008698959934933,Trajectory-2,0.0,9.0,0.0
Cfap206,0.0007594869346230274,-0.0005161574736514624,0.0015056812435387224,-0.0020691915102928242,0.0009570618840600173,Trajectory-2,0.0,8.0,0.0
Cfap45,0.0008081760528593853,-0.0006966672595718167,0.001644240222084122,-0.0015362920631772378,0.0008876677446126716,Trajectory-2,0.0,30.0,0.0
Cfap52,0.0009930969803518595,-0.000522688675160877,0.0019203379654879624,-9.397562820821358e-05,0.0004524334673190453,Trajectory-3,0.0,0.0,40.0
Cfap53,0.0008566649255521037,-0.0005757939400219909,0.0016560802346121716,-0.001254062110847303,0.0007595681213542948,Trajectory-2,0.0,40.0,0.0
Cfap77,0.0012052937124497967,-0.0015806567034127822,0.003001351083962614,0.002679571026357969,0.0001342248957449691,Other,0.0,0.0,0.0
Chrd,0.0010798938908341508,-0.0019116858667573445,0.0010436978860504699,3.863487368706495e-06,0.00047794941090522117,Trajectory-2,0.0,106.0,0.0
Chrna9,0.0012171115094016896,-0.008713461595038765,-0.005953857607882294,-0.0008437279888776605,0.0003263525562902294,Trajectory-2,0.0,166.0,0.0
Cited1,0.0009666676335232989,0.0035980677866565658,-0.001039253802497407,-0.0006614581447977779,-0.0008615817072077132,Trajectory-3,0.0,0.0,95.0
Cited4,-0.05292944162750257,-0.0006432263968061027,-0.0005152384938715526,0.002169269286595423,0.005534480518633346,Trajectory-1,31.0,0.0,0.0
Cldn4,0.001482736156958668,-0.004656074861445679,0.0033385970487914,0.005698096741469033,0.0006521476606887488,Trajectory-2,0.0,130.0,0.0
Cldn5,0.0013021431518100012,-0.0018670870307764102,0.003280707671756921,0.003291685284638364,0.0003135971657684133,Trajectory-2,0.0,86.0,0.0
Cldn6,0.0015131307792117228,-0.0038659502500636863,0.0047721464771083326,0.006693825436499002,0.0006856618676816315,Trajectory-2,0.0,116.0,0.0
Cldn7,0.0015218642820437945,-0.004031113544853371,0.004740836189710903,0.006762032056289378,0.000725829209286402,Trajectory-2,0.0,114.0,0.0
Cldn9,0.0012379359863715685,-0.005737966930734351,-0.0016639515777178541,0.0008755578427374724,0.00037077542634033115,Trajectory-2,0.0,150.0,0.0
Col6a4,0.001274360393532753,0.009448460657867048,-0.0074687505467215705,0.0029164329163177197,0.0006021073479926502,Trajectory-3,0.0,0.0,152.0
Col9a1,0.0007631249255643402,0.00523327352564252,-0.001703296845495562,-0.003668099533623821,-0.0017342535662454512,Trajectory-3,0.0,0.0,93.0
Cpa2,0.0010590359257959805,0.008267413511378536,-0.004880300976493051,-0.0003135740670396547,-0.0010099017957936607,Trajectory-3,0.0,0.0,134.0
Cpm,0.0013503006053626025,-0.008095858392014973,-0.0034385510565501836,0.001954781745381695,0.0001114350793925587,Trajectory-2,0.0,168.0,0.0
Cpn1,0.0013938770354286992,-0.015048773319454832,-0.013017009563001839,-0.0007193489769644693,-0.00024129431929334155,Trajectory-2,0.0,187.0,0.0
Crabp1,0.0010448588381133195,0.0067796774654922225,-0.0031739691271286054,-0.0006914484100943035,-0.0012452937049783265,Trajectory-3,0.0,0.0,113.0
Cryba2,0.0008970560777429782,0.0008719046623462693,0.0006502726645086676,-0.001431079650712197,0.0004134707168593287,Trajectory-3,0.0,0.0,71.0
Ctla2a,-0.024554449418073148,0.0009251707073281188,0.0007179346941288896,-0.011295551958766357,0.025417232491890485,Trajectory-1,13.0,0.0,0.0
Ctsc,0.00117649819422384,-0.000751883292986206,0.0017829990473047102,0.001662273137802739,-0.0007696811990091721,Trajectory-2,0.0,144.0,0.0
Ctsh,0.0013315654644867256,-0.011422033346170457,-0.008630194003001192,0.0004233854356349034,-0.00044748115126798046,Trajectory-2,0.0,184.0,0.0
Cyp26a1,0.0011643014351464657,0.0052861612222755905,-0.0023059746395457936,0.0007043588137493842,-0.0007930920893136685,Trajectory-3,0.0,0.0,112.0
Cys1,0.00113579365256525,-0.0005688994437871383,0.0014670976817504977,0.0008595354589721403,4.9485864356759315e-05,Trajectory-2,0.0,98.0,0.0
D730045A05Rik,0.0006741708032947175,0.0010734272536190733,0.0008143886230175344,-0.003019967916791473,0.00021098060131635873,Trajectory-3,0.0,0.0,74.0
Dab2,0.0010910486682558236,-0.002255833098358928,0.00010891664599704729,-0.00024841522853464947,-0.0010168164714145,Trajectory-2,0.0,158.0,0.0
Dand5,0.0012168077060191454,0.00034421005542481276,0.002458785731922024,0.002357979790655896,-0.0006340842735469917,Trajectory-3,0.0,0.0,33.0
Dcpp3,0.000978140117720103,0.000691416124375035,0.0007993873009080906,-0.00091195826017497,0.00020977047047853118,Trajectory-3,0.0,0.0,65.0
Dio1,0.001158687034134661,0.006351871732242251,-0.0038431829375805467,0.0010253839893261995,-1.3543669272843914e-05,Trajectory-3,0.0,0.0,140.0
Dkk1,0.0011290494796215,0.0012266127462587043,0.00020091018008362962,-1.3057478107938362e-05,-0.0006899458017146155,Trajectory-2,0.0,132.0,0.0
Dkk4,0.001304809751946388,-0.001330614359116995,0.0027952334068624095,0.0028295805280005998,0.00020317894394993575,Trajectory-2,0.0,91.0,0.0
Dll1,0.001533844192744127,0.02130049424544735,-0.02064927429076724,0.008844537649685342,0.002386111722014846,Trajectory-3,0.0,0.0,167.0
Dll3,0.0014529739825782295,0.01834568265312329,-0.01693380981513393,0.006900972838807169,0.00156879829473664,Trajectory-3,0.0,0.0,162.0
Dlx5,0.001438414458223001,-0.002984674185124442,0.004356756289786346,0.005253682356948408,0.0006539130860060357,Trajectory-2,0.0,77.0,0.0
Dnajb13,0.0008496452792771325,-0.0005349498245754507,0.0015797745312253293,-0.0013735302551334577,0.0007845930131883377,Trajectory-2,0.0,37.0,0.0
Dnajc12,0.0010533362940900646,0.0032662399449936187,0.00010775752665141782,0.00011270172787278223,-0.0010278196637476878,Trajectory-3,0.0,0.0,73.0
Dnd1,0.0014110890827045306,-0.0011020125842808295,0.004090839183606274,0.004981956035605082,-0.00017086548597590725,Other,0.0,0.0,0.0
Dnmt3b,0.0014431961901934071,-0.0019410269090841608,0.004597443694799828,0.005703940893383603,-1.4544001153117857e-05,Other,0.0,0.0,0.0
Dpp4,0.001551954692016769,-0.022928139561989472,-0.02346552159660267,-0.0021098676900725027,-0.0009954976320231317,Trajectory-2,0.0,205.0,0.0
Dppa3,0.0013519059927889002,-0.0020286359035979534,0.0037880186746926067,0.0041860917404523326,0.0002713860949930815,Other,0.0,0.0,0.0
Drc1,0.0011239869562879134,-0.00142051306847917,0.0027580591217175087,0.0017387134043531174,0.0004545309492795685,Other,0.0,0.0,0.0
Drc3,0.001053581129608697,-0.0003335543405567141,0.001886555901592051,0.00045843666326558866,2.945119795809726e-05,Trajectory-3,0.0,0.0,35.0
Dynlrb2,0.0007536912683833401,-0.000569441344804627,0.0014447700121394055,-0.00207137709035904,0.0009442067100048035,Trajectory-2,0.0,21.0,0.0
E030013I19Rik,0.0014385051843680834,0.01731547400468293,-0.015939861072956047,0.006548429474455304,0.001591148573674391,Trajectory-3,0.0,0.0,161.0
Efcab10,0.0012244511024984593,-0.0011010601917304087,0.003138909838367691,0.0027440709165899887,0.00013714171708284904,Other,0.0,0.0,0.0
Emb,0.0012710562206319314,0.00041239209416181217,0.0029882835331441152,0.0032075126916835135,-0.000811429682629012,Trajectory-3,0.0,0.0,32.0
Emp2,0.0009519305720424516,-0.005112121743324272,-0.0034660763094046926,-0.0034618614537232466,-0.001189605520381442,Trajectory-2,0.0,164.0,0.0
Enkur,0.0008914714101740604,-0.0003824041032370244,0.0015547826156142649,-0.001175469049654738,0.0006235833687708481,Trajectory-2,0.0,44.0,0.0
Epcam,0.0014946774443629995,-0.002726777183555,0.0048781945591106525,0.006425115249719046,0.0003088355040277001,Other,0.0,0.0,0.0
Erich2,0.0010575596523049128,-0.0007546232305320766,0.00020647621374948204,-0.000629866870079371,4.2364921290120984e-05,Trajectory-2,0.0,127.0,0.0
Ermn,0.0012113995271372936,-0.0030790789981429414,0.001675101691384147,0.001610520600194485,0.0006400195193839675,Trajectory-2,0.0,109.0,0.0
Esam,-0.009443439214887273,0.0009347546148724931,0.0008928457671696653,-0.009521352775509534,0.011865716091920369,Trajectory-1,5.0,0.0,0.0
Etv2,0.000356095487052412,0.002240105051244965,0.0008684300466798207,-0.003468280264615415,-0.0008107092065017134,Trajectory-3,0.0,0.0,36.0
Exoc3l,0.0004458051767251253,0.0008562278281990312,0.0014119577109940854,-0.0018421439518748802,-0.00012032825298801677,Trajectory-3,0.0,0.0,31.0
F10,-0.03716152337949028,0.00010072493846725079,0.0002891575269089779,-0.006784657877168241,0.025104148048136002,Trajectory-1,19.0,0.0,0.0
Fabp7,0.0012962485386510132,0.005790082621808961,-0.0025246570715275873,0.002307856979588802,-0.0004642095964327421,Trajectory-3,0.0,0.0,128.0
Fam183b,0.0008170183562737464,-0.00047302678206180673,0.0014923296903739242,-0.0016061041861896027,0.0008095634377880444,Trajectory-2,0.0,34.0,0.0
Fam212a,-0.001853109870253796,0.005392165111958241,-0.002730551096164524,-0.003745895632829903,0.003102700918728762,Trajectory-3,0.0,0.0,127.0
Fam81b,0.0008364404448408162,0.0007490442517314564,0.0008489989168639621,-0.0019073745863554196,0.00032293528013144766,Trajectory-3,0.0,0.0,63.0
Fbf1,0.0012564479489225488,-0.0008299199139994105,0.003528248767457593,0.0033695257700285244,-0.00035149193739182844,Other,0.0,0.0,0.0
Fgb,0.0015353821982303176,-0.023052187638225103,-0.023836921550493724,-0.0022731842384072047,-0.0010999789796237328,Trajectory-2,0.0,207.0,0.0
Fgf17,0.0012944406525394396,0.003908088413656179,-0.0006583955534882274,0.002243755405754588,-0.000453785502780158,Trajectory-3,0.0,0.0,106.0
Fgf20,0.0011308719358819742,-5.482264591042005e-05,0.0008569311262831257,0.00037059698266527153,0.00022182907613368667,Trajectory-2,0.0,85.0,0.0
Fgf3,-0.002147730551473937,0.0036509856338744666,-0.0006264579898808259,-0.006987357675296916,0.002169611561310248,Trajectory-3,0.0,0.0,76.0
Fgf4,0.0014052380015386085,0.013443080715098057,-0.011125912115507841,0.004822616830200665,0.0006589624916499192,Trajectory-3,0.0,0.0,155.0
Fgf5,0.0014987813002542848,-0.0029164444738229807,0.00485557380096244,0.006456433175006365,0.0003881072082642521,Other,0.0,0.0,0.0
Fgf8,0.0012843331412016202,0.0021240688214441113,0.0009642077181370643,0.0021981683354518936,-0.0005192196916264199,Trajectory-3,0.0,0.0,80.0
Fgfbp1,0.001377932481474319,-0.011430103195689191,-0.008788022742446416,8.699760324380919e-05,-0.00016585307207969146,Trajectory-2,0.0,179.0,0.0
Fli1,-0.02094761845376165,0.0011654212181257716,0.0008276146819601309,-0.012764770605978774,0.025796257530780416,Trajectory-1,10.0,0.0,0.0
Fmr1nb,0.0013217433691950855,-0.00828073922017072,-0.004138820138530202,0.0019293751869375324,-0.00027333348932396606,Trajectory-2,0.0,175.0,0.0
Folr1,0.0014740184929154054,-0.017301537009933223,-0.015533198722129644,-0.00036447418102618384,-0.0006237253097485438,Trajectory-2,0.0,196.0,0.0
Fos,0.0010159118342864062,0.0008409674575889511,0.0023637962207622328,0.0005891477173473923,-0.0011528841169519534,Trajectory-3,0.0,0.0,10.0
Foxa2,0.001156369026713079,-0.005481979312895958,-0.002219750248469273,-0.0003307861634895616,0.0005216269482925753,Trajectory-2,0.0,143.0,0.0
Foxa3,0.001389566747177648,-0.00869873429800929,-0.0038097536598793707,0.002163822794346526,0.00016415928296102767,Trajectory-2,0.0,169.0,0.0
Foxc2,0.0015301216278561496,0.023080982966290683,-0.0230270183196588,0.009704192244317872,0.0029569119822317946,Trajectory-3,0.0,0.0,170.0
Foxd4,0.0012482638782827435,-0.0026921046036146134,0.00241653700985166,0.002446649183853862,0.0005020263826132929,Trajectory-2,0.0,110.0,0.0
Foxf1,0.0002715529864184222,0.0043961954690067305,-1.2573780068871212e-05,-0.012465701847251215,-0.005924408806069201,Trajectory-3,0.0,0.0,30.0
Foxj1,0.001089647118894887,-0.00156763814293298,0.0016003846509891231,0.0004408014401594521,0.00041862358296662915,Trajectory-2,0.0,101.0,0.0
Frzb,0.0012922346624039468,0.0064209593523813415,-0.0033029695010130854,0.0021604799053163517,-0.00041612153215269624,Trajectory-3,0.0,0.0,132.0
