gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2,Pseudoorder-3
Bmp3,0.0009229405124295958,-0.0006034661900183657,0.0006994129431762435,-0.0009475381683544807,-0.0025075185503077176,Other,0.0,0.0,0.0
C1ql2,0.0010833675294298403,-0.0006079723601087346,0.0010666670672067767,0.002763372952001673,0.0041142088464964635,Other,0.0,0.0,0.0
CT010505.3,0.000937828105064119,-0.0006264758458772612,0.0007716843086311622,-0.0014765510273749202,-0.001559928010759229,Other,0.0,0.0,0.0
Capsl,0.0012258666209885487,-0.0008228953028990351,0.0011817562251790978,0.004343782706497928,0.004593769042344278,Other,0.0,0.0,0.0
Car1,-0.09118044514934569,-0.032128473503748936,8.493310210185584e-05,0.005235623080212215,0.001669825537295751,Trajectory-1,18.0,0.0,0.0
Car2,0.00043190302864756037,-0.0006601559287374011,0.0008145567359790841,0.0004213549727333328,0.00038154762371689154,Other,0.0,0.0,0.0
Car3,0.001149627128542152,-0.0007709573883718233,0.0009744063582117774,0.0024514496675034905,-0.0014800734388351908,Other,0.0,0.0,0.0
Car4,0.001225267184225529,-0.0008216490988173649,0.0011551772971528167,0.004469278076234973,0.0040905645906365445,Other,0.0,0.0,0.0
Cavin3,0.00025119907315028245,0.0010133539767081179,0.00041059740412280457,-0.0023070583600384447,-0.004553479281172477,Other,0.0,0.0,0.0
Ccdc113,0.00022748243457927948,-0.0002595165245700638,0.0008765720656584571,-0.021766608358968716,0.010785948946988472,Other,0.0,0.0,0.0
Ccdc146,0.00011980472517556792,-0.0002275692577980009,0.0007574250596577998,-0.023297539408779287,0.011393624421166605,Other,0.0,0.0,0.0
Ccdc153,-2.446023754488208e-05,-0.00018042819435559507,0.0008923077182162509,-0.03074959201059527,0.016951704424756436,Other,0.0,0.0,0.0
Ccdc189,0.0010249467995555842,-0.0007180366046195724,0.0009967968287752965,0.0018171042660050979,0.0001702573767871893,Other,0.0,0.0,0.0
Ccdc65,0.0006799868134366638,-0.0004568667525020983,0.0008918894140512438,-0.0066365559646753185,0.002151205035291658,Other,0.0,0.0,0.0
Cck,0.000757712268939071,-0.00045485728440894423,-0.0028563480027478205,-0.00208053332336625,-0.006491199898413994,Other,0.0,0.0,0.0
Ccnd2,0.0010025538705235534,-0.0006832199733800801,0.0008889451133081008,0.0015763991693386063,-0.0018117143784609016,Other,0.0,0.0,0.0
Ccno,0.0012057481564721646,-0.0008088216896835615,0.0011847415304853959,0.00401999120875196,0.0052448199083179785,Other,0.0,0.0,0.0
Cd34,-0.003904550384589459,0.012539359896549708,0.00024292100949724362,-0.004834019970986059,-0.006916427900583584,Trajectory-3,0.0,0.0,9.0
Cdh5,-0.023288612529902518,0.0696648019626883,-0.0020949862858556443,0.005673754644600724,0.004957118543564045,Trajectory-3,0.0,0.0,20.0
Cdkn1c,0.0010285462713714578,-0.0006595989986503813,0.0007850538668410345,0.0013236318965924318,-0.002532559590523816,Other,0.0,0.0,0.0
Cdkn2a,0.0010226724670811366,-0.000671863036254023,0.0010318635039193733,0.0008281631234863878,-0.0005264927080663072,Other,0.0,0.0,0.0
Cdx1,0.0011437297580620994,-0.0007697516906360011,0.0009631770019925774,0.0023783327135210824,-0.0019929156500450075,Other,0.0,0.0,0.0
Cdx2,0.0011169320804935384,-0.0007444838758334153,0.0009076374790418498,0.0019655215137588133,-0.002471672917582944,Other,0.0,0.0,0.0
Cdx4,0.001089863610579559,-0.0007310155937063172,0.0008281407224155287,0.0016662667336521501,-0.0033236731439421708,Other,0.0,0.0,0.0
Cer1,0.0010923168939523105,-0.0007223721591059141,0.0009925045191177498,0.0012872597390414374,-0.0007947798270054007,Other,0.0,0.0,0.0
Cfap126,0.0009256540343912467,-0.0006196604713106104,0.0008915067049448693,-0.0007908743444579148,-0.0006035438033165195,Other,0.0,0.0,0.0
Cfap161,0.00020164347655740955,-0.00024592350846408767,0.0008893557710024181,-0.022632083308601742,0.011448335047435476,Other,0.0,0.0,0.0
Cfap206,0.0003308504514266023,-0.0002844913641948822,0.0008595444934565375,-0.01620856017251989,0.0071532431187514645,Other,0.0,0.0,0.0
Cfap45,0.0005752564598967673,-0.00037789843906678146,0.0008939366944538701,-0.00918112925431894,0.003405742354426368,Other,0.0,0.0,0.0
Cfap52,0.0008103899394294872,-0.0005369366891282273,0.0009531283995820952,-0.0043683554844794435,0.0020509824034071933,Other,0.0,0.0,0.0
Cfap53,0.0007916027751219164,-0.0005237348549954527,0.0009705506622518905,-0.004529014630730412,0.0028748533547870688,Other,0.0,0.0,0.0
Cfap65,6.996024584743787e-05,-0.0001977249830423565,0.0008799434783340329,-0.026994275573843405,0.014296064074697926,Other,0.0,0.0,0.0
Cfap77,0.0009623668919523947,-0.0006344632977829445,0.000980437999786167,-0.0012753514049297344,0.0006735287230685872,Other,0.0,0.0,0.0
Chac1,0.0013585182387089833,-0.0009211340893057197,0.0013620306433830913,0.008319879869519665,0.01325291040594455,Other,0.0,0.0,0.0
Chrd,0.0010631643405298143,-0.0006997479876508278,0.001038367070893978,0.0007498111769957762,0.0012297281896093127,Other,0.0,0.0,0.0
Cited1,0.0010769849983327826,-0.000714843246162085,0.0008730918475750449,0.0015639785379331203,-0.0023577002167384483,Other,0.0,0.0,0.0
Cited4,-0.07096870842231828,-0.024639326307201396,5.855369509166859e-05,0.0004878355149115567,-0.00029119033382839964,Trajectory-1,13.0,0.0,0.0
Cldn11,0.0009537639921132527,-0.0006118748554113989,0.0006413650583690982,-0.0002319803724404234,-0.003319122903082612,Other,0.0,0.0,0.0
Cldn3,0.001226415362824838,-0.000824575946508683,0.0011592263854022919,0.0044020971495394,0.004154748494813679,Other,0.0,0.0,0.0
Cldn5,-0.016496772062928582,0.04879375341430713,-0.001261046596105483,-0.0029210962088830734,-0.00782905522909822,Trajectory-3,0.0,0.0,14.0
Cldn6,0.0013232372592088888,-0.0008959639701905935,0.0013105507769011833,0.0069953092313602685,0.010170046318606293,Other,0.0,0.0,0.0
Cldn9,0.0010729441380641727,-0.000707377830790034,0.0009434404033941953,0.0009962306496840018,-0.0011008198138815603,Other,0.0,0.0,0.0
Clec14a,-0.02056716439835547,0.06137906228046134,-0.0017600079490360243,0.002086495257412949,-0.0008919373504137771,Trajectory-3,0.0,0.0,17.0
Clec1b,-0.025357140690187907,0.07616554260536418,-0.0023555341025446493,0.009099237084702758,0.010392273523169284,Trajectory-3,0.0,0.0,25.0
Cnn1,0.001156817152510448,-0.0007830172269704152,4.786290903756504e-05,0.002393078418116531,0.0009697898377595942,Other,0.0,0.0,0.0
Cnn2,0.0009312801575205505,-0.0005458365362732963,0.0006830188718622287,0.0003928769946797692,-0.003340028022354627,Other,0.0,0.0,0.0
Col17a1,0.00113582265986418,-0.0007662930397567026,0.0009421943460169227,0.0020695153712999115,-0.002053430315371266,Other,0.0,0.0,0.0
Col1a1,0.0007594245725919032,-0.0004480474908707792,0.000265128868324673,-0.0018020723380746712,-0.004651688560900319,Other,0.0,0.0,0.0
Col3a1,0.000648330567965355,-0.00031725358726630653,0.0002538727647224733,-0.00279964488052773,-0.0039012737886030793,Other,0.0,0.0,0.0
Cox6a2,0.0019431325109603179,-0.003115516468399081,-0.08970453330296442,0.0023887621018185094,0.00923066797471176,Trajectory-2,0.0,31.0,0.0
Cpm,0.0011047202569361564,-0.0007243897959272116,0.0010026108859712843,0.001789079777350738,0.00032106888069167235,Other,0.0,0.0,0.0
Cpn1,0.0010265826517567207,-0.0006747354736663441,0.0009060214671617557,0.0002611219898035637,-0.0014985481691800022,Other,0.0,0.0,0.0
Crabp1,0.0010885646289479718,-0.0007223423170096789,0.0008574988616075418,0.001732405734234921,-0.002668549562376111,Other,0.0,0.0,0.0
Crabp2,0.0011574291823852694,-0.000774875673727824,0.0010077937234631573,0.002646557798599113,-0.0007366063251941828,Other,0.0,0.0,0.0
Cryab,0.000788226932512004,-0.0005661269252597606,-0.002180230367056708,-0.0017693883033567744,-0.00708189831176881,Other,0.0,0.0,0.0
Csrp3,0.0012846985539060039,-0.0018089978192580092,-0.042628050747867054,-0.0006768764413000868,-0.0060645890974176785,Trajectory-2,0.0,17.0,0.0
Ctf2,0.0011916557379328732,-0.0007974500742812696,0.001085469278806705,0.003252291126176308,0.0014441370554995555,Other,0.0,0.0,0.0
Ctla2a,-0.025525585780688302,0.07666804857830148,-0.002376770167587124,0.009396344158569188,0.010915129079127128,Trajectory-3,0.0,0.0,26.0
Ctsc,0.0010828996895102649,-0.0007710169280131184,0.0010932098460415191,0.0032446440267719407,0.002059595733046943,Other,0.0,0.0,0.0
Ctsh,0.0008251370606229015,-0.00046119535453056866,0.0008947344539604476,-5.957276120572927e-05,-0.002066859957548419,Other,0.0,0.0,0.0
Ctxn3,0.0008734064095230311,-0.0005967559963411859,0.0006708033782179548,-0.002093078728003959,-0.0015805949734482609,Other,0.0,0.0,0.0
Cxcl17,0.0010982854024610131,-0.0007319111595097267,0.0008704404010085023,0.0015954954952195092,-0.0027535858337850243,Other,0.0,0.0,0.0
Cyp26a1,0.0011454481888706902,-0.0007594027291865617,0.0010163824921694585,0.0024131930556132307,-0.00031471287752821684,Other,0.0,0.0,0.0
D030007L05Rik,-0.025255894657059054,0.07584943600251717,-0.002342794501540639,0.008944872411851759,0.010103391468853194,Trajectory-3,0.0,0.0,24.0
