gene,DM_1,DM_2,DM_3,DM_4,DM_5,selected,Pseudoorder-1,Pseudoorder-2
GLIS3,-0.0032373496911914192,0.0016335947119915876,-0.0017395942956562535,-0.000942387553532491,0.0007994203408391956,Trajectory-1,175.0,0.0
GNAI2,0.005111221847957802,0.00033068757304806747,0.0014707832571273856,-0.005107980440313603,-0.002580819098748031,Trajectory-2,0.0,3.0
GNMT,0.006075162892720692,-0.0018725196118631483,-0.00028670701521856694,0.0017811654300429732,0.0006346281617939643,Trajectory-2,0.0,124.0
GOLGA6FP,-0.0062794589721773385,0.0024712191595313918,-0.005818580806408866,0.002661578995951465,0.004661268502250118,Trajectory-1,120.0,0.0
GOLGA6L7,-0.0028948206289311773,0.00199264495745952,-0.002822325727269236,-0.0003323381048979156,0.0031263822965929763,Trajectory-1,177.0,0.0
GOLIM4,0.00719362009757589,-0.0019890962550867804,0.0005779421680462925,-0.00030608616289630973,-0.001838105919393389,Trajectory-2,0.0,94.0
GOLT1A,0.007768395230999247,-0.003036350830882032,9.001928772711201e-05,0.0032947055838691485,-9.657115257230055e-05,Trajectory-2,0.0,136.0
GPNMB,0.007548813943222485,-0.0028687889565065313,1.5163404201493523e-05,0.0031250626373675876,0.00014718621212539922,Trajectory-2,0.0,135.0
GPR52,-0.00797595018294376,0.0014838174888753945,-0.006156995346015498,0.004066449339228022,0.0015740259037622937,Trajectory-1,69.0,0.0
GPRC5A,-0.0009839591440515868,0.0030843141822219007,0.0015709188563581306,-0.003523554136407857,0.00024030688262274683,Trajectory-1,253.0,0.0
GPRIN3,0.003091836802212377,-2.813827899894658e-05,-0.0011640362575891512,-0.0007954218263528037,0.0013427304610276608,Trajectory-2,0.0,81.0
GRK7,-0.00799648843887099,0.0009171704312410252,-0.005270131256229643,0.003738851774481811,-0.0019341476867075359,Trajectory-1,68.0,0.0
GRM4,0.011679567729289785,-0.00747349683976618,0.00021330174194172631,0.01717584884518105,0.004133586392463997,Trajectory-2,0.0,188.0
GSC,-0.0077564183277447,0.01586642694045725,0.03252122737622805,0.013575791924927149,0.001813085050960199,Trajectory-1,316.0,0.0
GUCY1A1,-0.004761065967932641,0.002250428600095775,-0.0013601018386490006,0.00018657736417956926,0.0013342772895219288,Trajectory-1,171.0,0.0
GYPA,-0.007281701031029348,0.004083867201405095,0.007956906549083136,0.003964968426734417,-0.0011624627929615282,Trajectory-1,189.0,0.0
H2AC17,0.0011183570562691674,0.0011268892330631199,-0.001015859720151683,-0.0028597753334727158,0.0006416559432701291,Trajectory-2,0.0,16.0
H2AC19,-0.00320359143263515,0.0016248491351981776,-0.003315277207244535,-0.00042029075289893615,0.0011542609697861642,Trajectory-1,158.0,0.0
H2AC6,0.008742239320647669,-0.003930861451172438,0.0001909506019231442,0.00553685124930169,0.00020128053758744244,Trajectory-2,0.0,154.0
H2BC21,0.0070439334258617274,-0.0020984215387279174,0.000370100048513016,0.0006544294746214695,-0.0009869713596466852,Trajectory-2,0.0,111.0
H2BC4,0.002942893771017364,0.00023242181883705623,-0.0008818810148433806,-0.0019158473076787625,0.0006924993425785417,Trajectory-2,0.0,53.0
H2BC7,-0.006925841921502507,0.002116766524851416,-0.005722478983900225,0.003205428666671054,0.0012878196841558766,Trajectory-1,98.0,0.0
H2BC8,0.0005197196472253379,0.0012090904011460245,-0.001546228949386083,-0.0024039946135692904,0.0010773621074003706,Trajectory-2,0.0,11.0
H2BP2,0.0006001513199455431,0.0012362171038204437,-0.0007334124152749669,-0.0017146050988518775,0.0016094792120366092,Trajectory-1,228.0,0.0
H3-7,-0.006303272759730587,0.0009102665816497367,-0.0035070510437523496,0.0012786302193514302,0.0011997282251218133,Trajectory-1,100.0,0.0
H3C10,0.008292471169126618,-0.003596043385140539,4.325780215178834e-05,0.004940461152188595,0.0004160239134708071,Trajectory-2,0.0,151.0
H3C7,-0.0067009151705803936,0.0013954998513076035,-0.0020537982064579687,0.0018950263503688196,-0.0010076655381328918,Trajectory-1,117.0,0.0
H4C15,0.010079388405660177,-0.005419360125538256,0.0002314141115354192,0.010012805422755055,0.001417763834284473,Trajectory-2,0.0,174.0
H4C8,0.00564386401423933,-0.001519723486809552,-0.00045055162684775376,0.0006458628691216362,0.00034376926920871544,Trajectory-2,0.0,106.0
HAPLN1,0.0034925806657602892,0.0013787627678076763,0.0014939841384291196,-0.00555302583105241,-0.0015079319247781762,Trajectory-1,284.0,0.0
HAVCR1,-0.005190901491597835,0.002282079833716356,-0.0027846135399899334,0.0011390211823281446,0.002947674252167553,Trajectory-1,153.0,0.0
HERC2,0.006668509654208163,-0.0014614433169296889,0.000653788993211315,-0.0015167920168778861,-0.001989867336373454,Trajectory-2,0.0,74.0
HLA-DRA_2,-0.013985876520630772,-0.021742453831435082,0.007470989030418957,-0.0039074797320661474,0.0017888223481135185,Trajectory-1,23.0,0.0
HLA-DRB1,-0.0066009103449340386,0.0043757420952115905,0.007021413271898862,0.0031598612099871075,-0.00016824910638981434,Trajectory-1,202.0,0.0
HLA-DRB1_2,-0.016825899960232628,-0.030738296275683877,0.011670591168667125,-0.006062734758728744,0.00616068596967932,Trajectory-1,6.5,0.0
HLA-DRB1_3,-0.016825899960232628,-0.030738296275683866,0.011670591168667123,-0.006062734758728743,0.00616068596967932,Trajectory-1,6.5,0.0
HMCN2,0.001989123299090044,0.0008501025025789192,-0.0007626544149165624,-0.002868362200933142,0.0007415096398035053,Trajectory-2,0.0,24.0
HMGN5,0.00927120535133257,-0.004565825705278114,0.00012783159931911922,0.00750230773402759,0.0008366659819654542,Trajectory-2,0.0,164.0
HMOX1,0.008897034954705658,-0.003948718545401704,0.00031016336360839883,0.00523148445298042,-0.000255227900616396,Trajectory-2,0.0,152.0
HNF4A,-0.006953569106933359,0.0018150271654075179,-0.004061871908999434,0.002486065734647632,0.0010185834452690553,Trajectory-1,113.0,0.0
HNRNPA3P11,-0.00011516698686388724,0.001247936739497095,-0.0021520009409031872,-0.0013805539207781528,0.0018866376653141046,Trajectory-2,0.0,37.0
HPGDS,-0.007303852792349018,0.0033258775318648712,-0.007809590350932698,0.004561870685066699,0.007469780269346442,Trajectory-1,107.0,0.0
HS3ST3B1,0.001703596301225386,0.0038881240903762618,0.004848757707363319,-0.007290136601500484,-0.001962202251227787,Trajectory-1,318.0,0.0
HTRA3,0.006054805832482053,-0.0008370671114837118,0.0008328640333244334,-0.002731245974861355,-0.002085571026763595,Trajectory-2,0.0,56.0
IER3,0.0016050606179951324,0.0012133773484227569,-0.0008577914586393432,-0.0030530828789533536,0.001248463969530868,Trajectory-2,0.0,21.0
IFIH1,0.000568904538000203,0.00012850059659113154,-0.00031061654591597296,-0.0017834178822341612,0.000293075913244864,Trajectory-1,192.0,0.0
IGF2,-0.004524809349903167,0.006149542004851037,0.008174884929516053,0.000815782611700038,0.00021327925911873396,Trajectory-1,255.0,0.0
IGFBP3,0.0019521834709294303,0.0031838834958243965,0.0034478342419325693,-0.00694612996821581,-0.0016069825833419297,Trajectory-1,304.0,0.0
IGHM,-0.016157031226913057,-0.02833691541316331,0.01063141564590436,-0.005390286056683913,0.005312262809949916,Trajectory-1,11.0,0.0
IGHM_2,-0.01636257329913468,-0.029046246089294604,0.010914956781475122,-0.005571180895833537,0.005477009427729696,Trajectory-1,10.0,0.0
IGKC,-0.016130295186096544,-0.02807567685689345,0.010397095996627767,-0.005198726054544898,0.004688195226771425,Trajectory-1,12.0,0.0
IGKV3-20,-0.017124846650556844,-0.03160938344144049,0.011895632734177432,-0.0061546637143462465,0.005631202092653326,Trajectory-1,1.0,0.0
IGKV3-20_2,-0.017124846650556844,-0.03160938344144049,0.011895632734177434,-0.0061546637143462465,0.005631202092653326,Trajectory-1,2.0,0.0
IGLL5,-0.017004045065345322,-0.031155542086165555,0.011684862090785621,-0.006015828355568748,0.005434279210800279,Trajectory-1,4.0,0.0
IKZF2,0.005857918798316586,-0.0014203112759525974,-0.00012415543796202107,2.657233984124949e-05,-4.168575489763592e-05,Trajectory-2,0.0,100.0
IL11,-0.0038539482963563625,0.0028903093748318498,0.001681816741706281,-0.000535185624769056,0.0005802609234719022,Trajectory-1,212.0,0.0
IL21,-0.01023776010037245,-0.0016787704206131147,-0.0044852961865940915,0.006047096432673129,-0.01936545276904842,Trajectory-1,40.0,0.0
IL22RA1,-0.008229401551756938,0.0022775907602605207,-0.0069762513350789725,0.005299828252384406,-0.002145089240259544,Trajectory-1,72.5,0.0
IMPDH1P10,-0.006357131415138151,0.002871362677908136,0.00423446303675066,0.0020435767212409997,-0.001915429688682621,Trajectory-1,178.0,0.0
INCENP,0.003765467832065071,0.00046222128133236205,0.00030772488693929745,-0.003643120340509668,-0.0006103164154273265,Trajectory-2,0.0,28.0
IPO8,0.00985930173338605,-0.005070557360410087,0.0003027659915919832,0.00859203435129733,0.0006265669445834936,Trajectory-2,0.0,169.0
IQGAP3,0.005115854994454425,-0.0002068234254816783,0.0006022391781610221,-0.0033683090249868567,-0.0013585912239898678,Trajectory-2,0.0,41.0
IQUB,0.003934919237653354,-0.00011900181465949563,-0.0004315628896652569,-0.0016880474780128331,0.0005632386456974804,Trajectory-2,0.0,69.0
IRF4,0.009417850011473279,-0.004685654273188,0.00020255117627381754,0.007743117020858997,0.0007464502867209279,Trajectory-2,0.0,165.0
ISG20,-0.00773152914842244,-0.0030813334745634037,0.0016192902435432346,0.00021943197958728568,-0.0025439875629715784,Trajectory-1,56.0,0.0
ITGA10,-0.0017399841609908305,0.00110490585603426,-0.0021199187419939747,-0.000969711833016605,0.0005616529739550287,Trajectory-1,174.0,0.0
ITIH3,-0.013651258230412178,-0.016644712967630385,0.003828207042645706,-0.0001796671127023071,-0.007281324458199274,Trajectory-1,26.0,0.0
IZUMO1R,-0.007303852792349018,0.0033258775318648712,-0.007809590350932698,0.004561870685066696,0.007469780269346444,Trajectory-1,107.0,0.0
JAG1,0.009972668397825013,-0.0053024019197986235,0.00020793896891863745,0.009577944086377195,0.0012117695043044811,Trajectory-2,0.0,172.0
JAK2,0.00798419545264593,-0.0028286216368521465,0.000509888781772238,0.0019089846278038498,-0.0013381563561197032,Trajectory-2,0.0,121.0
JAKMIP3,0.0007496586426802888,0.0014907733112517658,-0.0004469628661022655,-0.0031778128863652715,0.0003824111888034966,Trajectory-1,236.0,0.0
KANSL1,0.008822171391471123,-0.003825741068453799,0.00037670690851455957,0.004714698871223552,-0.0005921160368624067,Trajectory-2,0.0,148.0
KATNAL1,0.007498167763416693,-0.0023010602970857112,0.000561737596896151,0.0004722577378491923,-0.0016873650964475434,Trajectory-2,0.0,105.0
KCNJ13,0.0008107667539245445,0.0022970619902289613,0.001135418569992413,-0.004608542491670033,-0.00038395298271493673,Trajectory-1,264.0,0.0
KHK,0.01118695191830967,-0.006831867146513776,0.00021027634675918285,0.014876285661465975,0.0032179596023225233,Trajectory-2,0.0,183.0
KIAA1755,-0.0046296561523040645,0.0018693420718753364,-0.0036287583565427187,0.0005587810851109111,0.0024569281323305538,Trajectory-1,144.0,0.0
KLK3,-0.009726979552686461,-0.000634920821789837,-0.00478085242664191,0.0059002939398822675,-0.01671703338927134,Trajectory-1,48.0,0.0
KLLN,0.0028408618083766175,0.000824593191697579,-0.00012220099091496273,-0.003234970948409025,0.00040012698371720085,Trajectory-2,0.0,36.0
KMT5A,5.78445232666155e-05,0.0032212247560879574,0.0026451486091774727,-0.004688877284557222,-0.00032997291786043397,Trajectory-1,268.0,0.0
KRT8P43,-0.009019637280173564,-0.003959272437154726,-0.001953920056105666,0.0021658467488282775,-0.008862225758156527,Trajectory-1,36.0,0.0
LAMC3,0.006449089419331323,-0.0011938681469842183,0.0007630329406299627,-0.002149182089254849,-0.002171306807180869,Trajectory-2,0.0,64.0
LCN15,-0.004549619983531238,0.002182248698046258,-0.0037030254201833334,0.0003903366946598673,0.0023188321420371844,Trajectory-1,159.0,0.0
LEFTY1,0.004464095440424153,0.0009558478016984021,0.0019099360888643667,-0.0055865080513432756,-0.002334082560017322,Trajectory-1,297.0,0.0
LEFTY2,0.004264100205967168,0.00093492396650171,0.001685693925739215,-0.0052311652080375476,-0.0019700100380959087,Trajectory-1,286.0,0.0
LIMK2P1,-0.00993902355459851,-0.001096950383838855,-0.004635410530055964,0.005932871565635253,-0.017918361524120976,Trajectory-1,43.0,0.0
LIPG,0.002101659719300769,0.0032088235797578476,0.0035660115312222576,-0.007302180738285796,-0.0018361067618916846,Trajectory-1,312.0,0.0
LIX1,-0.001948355922717075,0.003070470619604785,0.0009328966924114218,-0.0023330628799458405,0.0006938119383016096,Trajectory-1,240.0,0.0
LOC100419436,-0.007848570749298017,0.0010012021665961601,-0.0027219773090187967,0.0032344818722494823,-0.0008656498204933568,Trajectory-1,87.0,0.0
LOC646870,-0.0015981655213990814,0.001995058323470963,-0.002536054974775077,-0.0008859796630185445,0.0038249171218723804,Trajectory-1,199.0,0.0
LONP1,0.005830751477789415,-0.0005136616885355649,0.0009737824556705418,-0.0036297780393656585,-0.0023806775479832936,Trajectory-2,0.0,31.0
LOX,0.003472521384741366,0.0006529592834425583,0.00045377479979668016,-0.003399582687225316,-0.0004705281975768411,Trajectory-2,0.0,54.0
LRFN2,0.0063072533332961,-0.002173113978887694,-0.00047445667272043404,0.0023795886529538925,0.0007766609090948727,Trajectory-2,0.0,129.0
LRGUK,0.00903848419131528,-0.004376644019289963,5.890017048430555e-05,0.007110479793773295,0.0009232575372718062,Trajectory-2,0.0,162.0
LRP4,0.010523551560436734,-0.005953165314207656,0.0002430137463613571,0.011735927562547295,0.0019514200201884361,Trajectory-2,0.0,176.0
LRRC10B,-0.0007963690940065535,0.0012870932108493386,-0.002567220764593654,-0.0011510718326331146,0.0016101104273512745,Trajectory-2,0.0,26.0
LRRC25,-0.007835727420653197,-8.15852274572339e-06,-0.004534806661931783,0.0028729991560141935,-0.001756121467673197,Trajectory-1,62.0,0.0
LRRC37B,0.00845699702550476,-0.00353524088188915,0.00027938920747114655,0.004187674656782023,-0.0003722505111622057,Trajectory-2,0.0,145.0
LRRIQ1,0.002747666196340891,0.0013685054522532822,0.0008413473995736257,-0.004772906713234453,-0.0007430144862870026,Trajectory-1,273.0,0.0
LSP1,-0.01661556893646093,-0.029903012735748337,0.01123812366177921,-0.005780939736063351,0.0056014817957455165,Trajectory-1,8.0,0.0
LTBP2,3.662196146889295e-05,0.00321188587721442,0.0020847688299546435,-0.00493020848407871,-0.00012845878362188257,Trajectory-1,270.0,0.0
LUM,-0.006432993346867831,0.009417969771120619,0.016536494828411585,0.005804398426985313,0.0002233012060495378,Trajectory-1,266.0,0.0
LYSMD1,0.002196074398817294,0.0011267567197795242,-0.00021425243398924527,-0.0034639592496863354,0.0005275930552341926,Trajectory-1,247.0,0.0
MAGT1,0.007688165875235352,-0.002336545536550221,0.000729515529936652,0.00018957031202954764,-0.0021861602040270495,Trajectory-2,0.0,103.0
MAP3K7CL,-0.0046876604198818565,0.0009624523409202344,-0.0010520967821766886,-0.0004001378458524647,0.0004683537261842893,Trajectory-1,146.0,0.0
MAST3,0.003879428217975458,0.0009082786220241471,0.0011734330948319593,-0.004889446213405324,-0.001418576945140831,Trajectory-2,0.0,4.0
MCOLN2,0.007094986141024201,-0.002491795881257011,1.6081369042742946e-05,0.002103695796007858,-0.0001341884249772215,Trajectory-2,0.0,122.0
MDFI,0.00417333277385969,0.0005782540030756792,0.0009443711442698865,-0.004275911477533365,-0.0012491160071743327,Trajectory-2,0.0,18.0
MDFIC2,-0.007449121383959314,0.0027437763740979938,-0.006919148754445399,0.004436389404738107,0.003034867266325148,Trajectory-1,93.0,0.0
MEGF10,0.011117191674067712,-0.006679917165265487,0.00025631071751807473,0.014199617831752198,0.0028488139129262675,Trajectory-2,0.0,180.0
MEI4,0.0015184247921626657,0.0006535378578091674,-0.001758493340248889,-0.0013269298085689903,0.0017966382768637508,Trajectory-2,0.0,52.0
MEIS2,7.771832337593554e-05,0.002372537161989302,0.0007069468778352922,-0.004046789691138253,6.146429168692619e-05,Trajectory-1,250.0,0.0
MIP,-0.008104753593443958,0.0022295109875977125,-0.0067722868640131195,0.005045590403151359,-0.0017222212741610633,Trajectory-1,81.0,0.0
MIXL1,-0.005850755859227081,0.01245295672077366,0.023614778809827736,0.006876487789505285,0.0008084208457605274,Trajectory-1,302.0,0.0
MMACHC,0.006598959742085579,-0.0016972143505099829,0.000286791063456492,-0.0002715369042465559,-0.0009642521663352239,Trajectory-2,0.0,95.0
MMP13,0.0042706388829999,-0.001204197335069378,-0.0007624014930276193,0.000685236626115452,0.00025319691498085515,Trajectory-2,0.0,108.0
MPHOSPH10P7,-0.009406773467109787,0.00031802567687663584,-0.005947574220509254,0.006120434414586121,-0.013947402472682967,Trajectory-1,53.0,0.0
MPV17L,0.003867001958110301,8.484758776429737e-05,-0.00025038132293158364,-0.0025155804849162546,0.00021270157809675808,Trajectory-2,0.0,50.0
MRGPRF,0.004141767141345367,-0.00013410746277920608,0.00012233071138575727,-0.0016293957005431383,-0.00011728159263573517,Trajectory-2,0.0,92.0
MRPS21P6,-0.008452022176984621,-0.002172792278756842,-0.002656593291100031,0.002496058390105215,-0.00783578792812497,Trajectory-1,50.0,0.0
MS4A1,-0.01701413924615515,-0.03114851854712447,0.011666585276627277,-0.005981568229655149,0.0052563349394672484,Trajectory-1,3.0,0.0
MSANTD1,-0.008180520167412622,-0.000554631152825096,-0.002550912729114423,0.002617895407279088,-0.0010937775460897776,Trajectory-1,61.0,0.0
MSH4,-0.002908475278486218,0.001132930616196293,-0.0030096670106334886,-0.000618218231761862,0.00045250655009705404,Trajectory-1,149.0,0.0
MTND1P11,0.0011336456977713077,0.0010699124649295993,-0.001417257688086275,-0.0015514907456683033,0.0024562164638621733,Trajectory-1,227.0,0.0
MTND4P15,-9.222682009063637e-05,0.001441549698060708,-0.00134727010985913,-0.0016689872686829824,0.0020427411113594367,Trajectory-1,219.0,0.0
MYBPHL,-0.004407119741079319,0.0009949243656637364,-0.0037445915962704105,0.00043301937906539185,-0.00019358156541121005,Trajectory-1,122.0,0.0
MYH15,-0.004811821209841184,0.0006655460801066871,-0.00226861684291977,-0.00016006677262460662,0.0004815644814009011,Trajectory-1,128.0,0.0
MYH6,-0.004084978918795138,0.001571205296858065,-0.0035705993534568296,0.00020147664419975915,0.0015309951062090611,Trajectory-1,145.0,0.0
MYO1A,-0.002323571728176207,0.0022154739670639323,-0.00261680749321566,-0.0005251238598561461,0.004230744934382886,Trajectory-1,195.0,0.0
MYOT,-0.0076519148678981085,0.0006496757244042387,0.0015812198468557878,0.0024802917757188276,-0.0029048694311160864,Trajectory-1,101.0,0.0
MZB1,-0.013704022803844414,-0.01964626468033331,0.006374155183813692,-0.0028279362100140336,0.0008246331170968358,Trajectory-1,24.0,0.0
NANOG,0.010687874206420145,-0.006186496445087506,0.00020946253710973613,0.01255897736395426,0.002272146476426517,Trajectory-2,0.0,177.0
NAP1L1P3,-0.008229401551756943,0.002277590760260523,-0.006976251335078975,0.005299828252384407,-0.0021450892402595442,Trajectory-1,76.5,0.0
NATD1,0.0011828018182878039,0.004403834118563563,0.005647690529505011,-0.006898507401970903,-0.0017680028120261046,Trajectory-1,317.0,0.0
NBEAP6,-0.003506259862234825,0.0024148028313319947,-0.0033488435656901377,0.0007265918881699901,0.0052578453982888695,Trajectory-1,176.0,0.0
NBPF19,0.005982209254564119,-0.0007630355372995651,0.0008193987676239248,-0.0029389704569608246,-0.0021433234866808175,Trajectory-2,0.0,48.0
NCF1,-0.014884280645773915,-0.024027226718718167,0.008655098840409478,-0.004299348525883443,0.004045555339146264,Trajectory-1,20.0,0.0
NDUFA6,0.005250995422737652,-5.165327523871383e-05,0.0009796034190618585,-0.004231393068739284,-0.002110186272369569,Trajectory-2,0.0,17.0
NDUFAF6,0.009053962254863,-0.00404223034962738,0.0004200252902682303,0.005270063907532356,-0.0005562857018739801,Trajectory-2,0.0,153.0
NEFM,0.00874939540078627,-0.0037820123083932298,0.0003373289305823279,0.004688970904949932,-0.000492466529474166,Trajectory-2,0.0,147.0
NEURL1,-0.007126372020368996,-0.0005868852759008725,-0.002743784400404769,0.0016320297773560802,-0.0036631229937746455,Trajectory-1,66.0,0.0
NF1P3,-0.007303852792349018,0.0033258775318648712,-0.007809590350932698,0.004561870685066695,0.007469780269346444,Trajectory-1,109.5,0.0
NID2,0.007979771170144504,-0.0031568687492224,0.0001819928325857276,0.003507232350191406,-0.00022119551252810488,Trajectory-2,0.0,140.0
NMRK1,-0.002502711170297615,0.008172331016906478,0.013055467091428142,-0.0017001061824414234,-0.0005936947917745177,Trajectory-1,306.0,0.0
NPAS4,-0.006030495903290751,0.0019445000614345988,-0.0022164530051409495,0.0021198595622702664,0.0025665514013175233,Trajectory-1,135.0,0.0
NPPB,-0.006617341778299224,0.01178567062899234,0.022144035068161975,0.007582063253367448,0.0006759623459220952,Trajectory-1,282.0,0.0
NR4A2,0.00039056732298935936,0.0013795021546330651,-0.001448198573367695,-0.002506439530969251,0.0012675395787931636,Trajectory-2,0.0,14.0
NRARP,0.009338846008220804,-0.004812512471104491,5.595626558891686e-06,0.008827690264249987,0.0017634388536835993,Trajectory-2,0.0,170.0
NRL,-0.004436525217795656,0.0017202281334717424,-0.001428948485177133,-0.0003192560914354972,0.00036374095662750137,Trajectory-1,165.0,0.0
OGG1,0.008463635649744325,-0.0032910096073726883,0.0005395604951976157,0.002963189471635659,-0.001299182369914466,Trajectory-2,0.0,132.0
OPRK1,0.0009866477876567976,0.0015804719380841594,-0.0003823492101788497,-0.0031657334920414094,0.0006833336600230265,Trajectory-1,242.0,0.0
OR2H2,-0.00286719357563576,0.0013219881198395951,-0.0031977617550547526,-0.0006422840974187765,0.0005945489033862733,Trajectory-1,150.0,0.0
OR51E2,-0.00758490148582605,0.0012398930769995217,-0.005373717925388638,0.0034651568681451084,-0.0007348982863182346,Trajectory-1,80.0,0.0
OR5H5P,-0.0006250796094115388,0.001401528773521472,-0.0023260720650203487,-0.000662209782877335,0.0024835588972840807,Trajectory-1,193.0,0.0
OR7C1,-0.006330946786632881,0.0002822852828925277,-0.0023780632624792798,0.0007590888200924058,-0.00010406070777047731,Trajectory-1,90.0,0.0
OTOAP1,-0.008896898015684685,0.0003498547173809487,-0.0036391339239364405,0.004548705657454738,-0.005330732695152537,Trajectory-1,59.0,0.0
OVOS2P,0.007342450052603368,-0.0026553582493034585,4.5606494679743335e-06,0.00248024106946153,-2.7206306052768523e-05,Trajectory-2,0.0,128.0
PABPC1P13,-0.009364322909877987,0.00016910499909071755,-0.005151060311525016,0.0058453943708274975,-0.014177260489158109,Trajectory-1,55.0,0.0
PAK5,0.005377015970156137,-0.0010561379169410903,-3.080727318823145e-07,-0.0004879094568214571,-0.00017722007684225206,Trajectory-2,0.0,96.0
PCDH9,0.0007409572690736118,0.002120110529891761,0.0006362902550158513,-0.00407990474491918,5.623946225178706e-05,Trajectory-1,256.0,0.0
PCGF5,0.0070344119444033576,-0.0017201191941149066,0.0007337441151246785,-0.0011377573791440565,-0.0022148080373994824,Trajectory-2,0.0,84.0
PCNT,0.00585537783093696,-0.0005484975764258373,0.0009459046001464882,-0.0035650209056075277,-0.0023837722732448613,Trajectory-2,0.0,33.0
PCSK5,0.0025109492241493707,0.0010747361156634517,1.3462109374642474e-06,-0.00396347516926678,0.00011844225447656644,Trajectory-2,0.0,13.0
PDCD6-AHRR,-0.00556160687258599,0.003318668773959417,0.001784557165086572,0.00182950180161248,0.001524749112906122,Trajectory-1,186.0,0.0
PGLYRP1,-0.007303852792349018,0.0033258775318648734,-0.007809590350932695,0.004561870685066698,0.007469780269346444,Trajectory-1,104.5,0.0
PHC3,0.00819067956824575,-0.003249652062089087,0.00026931857876213614,0.0033592501197133636,-0.000591502388539066,Trajectory-2,0.0,137.0
PIANP,0.00759719806587351,-0.0030028024478602703,-6.758289255162764e-05,0.0037102513802151874,0.00046853156023189365,Trajectory-2,0.0,144.0
PIGFP2,-0.007208005890290497,0.0026863030315464756,-0.00617269099626709,0.003773665202467488,0.004376691964395713,Trajectory-1,111.0,0.0
PIK3AP1,-0.0009529622211105073,0.0009610635371746655,-0.0007298954744222729,-0.002787126886100718,0.00025176208009850123,Trajectory-1,198.0,0.0
PIK3C2G,-0.0056397494296030965,0.0015155392879446492,-0.003956641151216713,0.0012636408441586353,0.0017785355664498889,Trajectory-1,124.0,0.0
PLAC8,-0.00721863114602696,0.007850653787094588,0.016364347276043353,0.006103916172519607,-0.00014588459308804017,Trajectory-1,246.0,0.0
PLAT,0.008924898660862646,-0.004070547839851784,0.00025367094837216303,0.005902180429062892,0.0002105982840611135,Trajectory-2,0.0,156.0
PLCG2,0.001243205218140618,0.00172732273610098,0.00014596295043407784,-0.004190635647084549,0.00022413072045367505,Trajectory-1,252.0,0.0
PLD5,0.003923373903279472,0.0006249262292235669,0.0007750225157546456,-0.004129867320802268,-0.0009713136974350252,Trajectory-2,0.0,20.0
PLEK,-0.016553441129960718,-0.029517177969820493,0.011011933227219705,-0.005548221098059755,0.004953539798662491,Trajectory-1,9.0,0.0
PLEKHG4,0.004114391154893541,0.00061561482161037,0.0010623595691641669,-0.0041982466109546,-0.0012474355604687206,Trajectory-2,0.0,23.0
PLSCR4,0.0006610625247137433,0.003920894117604212,0.0041811938779467515,-0.006053427415774255,-0.0010665533485405133,Trajectory-1,293.0,0.0
PLVAP,-0.006370750616709818,0.0030003485562361113,-0.006400027444812494,0.0031372815423926143,0.005858348013790976,Trajectory-1,126.0,0.0
POLR2A,0.005862539962605111,-0.0005949039117702472,0.0009317836147536877,-0.003338910258623967,-0.002251800408324431,Trajectory-2,0.0,40.0
POU5F1,0.009958722966595081,-0.005316884673800651,0.00018532834351544855,0.00970366506151896,0.001318786724321076,Trajectory-2,0.0,173.0
PPM1E,0.011432167698630863,-0.007097702894511245,0.0002544296305673632,0.015701790124302867,0.003453672397031131,Trajectory-2,0.0,184.0
PPM1H,0.008417621726416136,-0.0033936585927384277,0.0003838918225231292,0.003602123224072187,-0.0007389155967217021,Trajectory-2,0.0,141.0
PPP1CB,0.007002243895641212,-0.0016990285356550702,0.0007162127291830021,-0.001184028741802893,-0.0022077490578553778,Trajectory-2,0.0,82.0
PPP1R36,0.004435059512957281,-7.33088119271585e-05,0.00034907560266508105,-0.00257436104167672,-0.0006947939595239528,Trajectory-2,0.0,63.0
PRKCB,0.005280081109030849,-0.0009544886146724992,0.0001603379957046687,-0.0014051931207071547,-0.000827517553315688,Trajectory-2,0.0,77.0
PRRT1B,-0.00822940155175694,0.0022775907602605215,-0.006976251335078972,0.005299828252384405,-0.0021450892402595442,Trajectory-1,79.0,0.0
PTCHD4,-0.0013994814216611552,0.003634073348877735,0.0027670544104934354,-0.0035167058078169064,-0.00014610183581200813,Trajectory-1,258.0,0.0
PTH1R,0.004973675303940027,-0.000658198870217057,-6.897679454338096e-06,-0.0012617190304957727,-0.00014641324004496125,Trajectory-2,0.0,86.0
PWWP2B,0.00019886548710497628,0.0014794342496205913,-0.001402294757132913,-0.002213780283475452,0.0016584110511118403,Trajectory-1,221.0,0.0
RAC2,-0.008315823599217217,-0.006214368457034602,0.0013246319450827475,-0.0010206455550633162,-0.0014506562261281206,Trajectory-1,34.0,0.0
RAD51AP2,-0.005492969774555698,0.0013245763444346764,-0.0038877763237570285,0.0011266353333548194,0.0010116804007426743,Trajectory-1,119.0,0.0
RARRES2,0.008567482869080165,-0.003714852914121786,0.00019421789552535214,0.004820441162337574,-7.037594045663647e-05,Trajectory-2,0.0,149.0
RASGEF1B,-0.002176399903452483,0.006187159606021886,0.008178788134928982,-0.0030481747190640126,-0.000420849466262881,Trajectory-1,280.0,0.0
RASL11A,0.0031565971358567127,0.000190975788572807,-0.0005756942768510427,-0.0021860721143812717,0.00036707510591877984,Trajectory-2,0.0,51.0
