dataset,variant,seed,coherence,coverage,strength,n_sig
breast_cancer,scHPF,9,0.2689532217557657,,,0
breast_cancer,ProdLDA,0,0.3029727869381033,,,0
breast_cancer,ProdLDA,1,0.2733577523592801,,,0
breast_cancer,ProdLDA,2,0.2276727562337613,,,0
breast_cancer,ProdLDA,3,0.2713897507043827,,,0
breast_cancer,ProdLDA,4,0.2796220163675573,,,0
breast_cancer,ProdLDA,5,0.2795215198692071,,,0
breast_cancer,ProdLDA,6,0.2752015072699734,,,0
breast_cancer,ProdLDA,7,0.2369477999098225,,,0
breast_cancer,ProdLDA,8,0.2334622566738654,,,0
breast_cancer,ProdLDA,9,0.2796233689060357,0.6,1.3449452115262484,7
zeisel_brain,PRISM_opt0,0,0.4786562545697793,0.6494117647058824,1.7860485824263803,83
zeisel_brain,PRISM_opt0,1,0.4855180796383554,0.6823421676362853,1.8265918876799965,84
zeisel_brain,PRISM_opt0,2,0.4872031806385157,0.5857609710550886,1.9345726050447687,68
zeisel_brain,PRISM_opt0,3,0.5483160086376,0.7246031746031746,1.9305610330054936,115
zeisel_brain,PRISM_opt0,4,0.5509540200250415,0.7896825396825398,1.8819694656760613,153
zeisel_brain,PRISM_opt0,5,0.4795929736262653,0.6605228758169934,1.7494213023075418,92
zeisel_brain,PRISM_opt0,6,0.4850788002141781,0.684453781512605,1.754431837820405,97
zeisel_brain,PRISM_opt0,7,0.4776640497722522,0.6494117647058824,1.7860485824263803,83
zeisel_brain,PRISM_opt0,8,0.550885409522747,0.6850326797385621,1.8512733664153465,118
zeisel_brain,PRISM_opt0,9,0.4797571305427193,0.6946228693906712,1.7979339975046085,93
zeisel_brain,MALLET_opt0,0,0.5534106223015798,0.6650326797385622,1.8704901186003904,87
zeisel_brain,MALLET_opt0,1,0.4676153343822554,0.6817927170868348,1.81054675871239,82
zeisel_brain,MALLET_opt0,2,0.5534106223015798,0.6650326797385622,1.8704901186003904,87
zeisel_brain,MALLET_opt0,3,0.5490387140395407,0.6421755368814193,1.8724362840194515,82
zeisel_brain,MALLET_opt0,4,0.5491073245418352,0.7468253968253968,1.9031323832801663,117
zeisel_brain,MALLET_opt0,5,0.5465581806924062,0.7095704948646124,1.916405346867195,84
zeisel_brain,MALLET_opt0,6,0.4850788002141781,0.684453781512605,1.754431837820405,97
zeisel_brain,MALLET_opt0,7,0.4850788002141781,0.684453781512605,1.754431837820405,97
zeisel_brain,MALLET_opt0,8,0.5528314742255522,0.6450326797385622,1.892586930745365,86
zeisel_brain,MALLET_opt0,9,0.5230136163391965,0.7263480392156862,1.8785614219372588,86
zeisel_brain,MALLET_opt10,0,0.5568945218942156,0.7415966386554622,1.90884533465428,111
zeisel_brain,MALLET_opt10,1,0.4740254244554903,0.6773109243697479,1.9025824949600727,80
zeisel_brain,MALLET_opt10,2,0.5584577668708754,0.7553221288515406,1.9104638695014031,121
zeisel_brain,MALLET_opt10,3,0.550236598855222,0.746750700280112,1.909736446485016,116
zeisel_brain,MALLET_opt10,4,0.5478281248031773,0.7468253968253968,1.9093309087703687,116
zeisel_brain,MALLET_opt10,5,0.5518016783952766,0.7363492063492064,1.9010052891155769,117
zeisel_brain,MALLET_opt10,6,0.4862933738037255,0.6942577030812325,1.8498286316724355,95
zeisel_brain,MALLET_opt10,7,0.4862933738037254,0.6942577030812325,1.8498286316724355,95
zeisel_brain,MALLET_opt10,8,0.5487827038403642,0.7225490196078431,1.9071474110790103,106
zeisel_brain,MALLET_opt10,9,0.5296878188248803,0.7444852941176471,1.925097352423332,87
zeisel_brain,NMF,0,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,1,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,2,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,3,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,4,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,5,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,6,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,7,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,8,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,NMF,9,0.5791042999455114,0.6630392156862746,1.862282484535912,88
zeisel_brain,cNMF,0,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,1,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,2,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,3,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,4,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,5,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,6,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,7,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,8,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,cNMF,9,0.5417858666293126,0.5093137254901962,2.129706248099597,27
zeisel_brain,scHPF,0,0.5515157985938799,0.746750700280112,1.903537920994813,117
zeisel_brain,scHPF,1,0.5052681521584932,0.7647642390289449,1.971936149265883,236
zeisel_brain,scHPF,2,0.5584791738086257,0.734453781512605,1.9028419106474832,111
zeisel_brain,scHPF,3,0.5457442644745077,0.6252380952380953,1.8875616689749264,80
zeisel_brain,scHPF,4,0.5464131956811629,0.7468253968253968,1.90197578967446,117
zeisel_brain,scHPF,5,0.520695428777335,0.7300000000000001,1.90935666664175,116
zeisel_brain,scHPF,6,0.4799147687903777,0.684453781512605,1.8487584879956152,95
zeisel_brain,scHPF,7,0.47380305566347,0.6675070028011205,1.8071857011080432,82
zeisel_brain,scHPF,8,0.5754278205280643,0.6884570494864612,1.939556606000578,127
zeisel_brain,scHPF,9,0.5584791738086257,0.734453781512605,1.9028419106474832,111
zeisel_brain,ProdLDA,0,0.4882567190003127,0.9629629629629628,1.361873163122267,167
zeisel_brain,ProdLDA,1,0.451570016078063,0.9166666666666666,1.4505000792826035,176
zeisel_brain,ProdLDA,2,0.4104288020934167,0.8916666666666668,1.4818921240984957,351
zeisel_brain,ProdLDA,3,0.5317984680948157,0.925,1.509956595565815,84
zeisel_brain,ProdLDA,4,0.4394119637018158,0.875,1.4733291158409207,179
zeisel_brain,ProdLDA,5,0.4108550367991092,0.8833333333333334,1.6007636061772188,184
zeisel_brain,ProdLDA,6,0.3980214941420942,0.8698412698412697,1.4561949574102326,227
zeisel_brain,ProdLDA,7,0.5372589412287568,0.825,1.4470440297381209,227
zeisel_brain,ProdLDA,8,0.4464503552606225,0.8888888888888888,1.3765233636775929,247
zeisel_brain,ProdLDA,9,0.4405643341882365,0.8611111111111112,1.422081022160481,93
hemogenic_endothelium,PRISM_opt0,0,0.6157649789141388,0.9404411764705882,6.409092529160441,201
hemogenic_endothelium,PRISM_opt0,1,0.6185486727175105,0.9404411764705882,6.25162184748177,213
hemogenic_endothelium,PRISM_opt0,2,0.6160265197339527,0.9404411764705882,6.456078638086741,201
hemogenic_endothelium,PRISM_opt0,3,0.6185486727175105,0.9404411764705882,6.251621847481771,213
hemogenic_endothelium,PRISM_opt0,4,0.616824083701046,0.9169117647058822,6.232008683933075,206
hemogenic_endothelium,PRISM_opt0,5,0.6185891837132163,0.9404411764705882,6.449510286805025,205
hemogenic_endothelium,PRISM_opt0,6,0.6185486727175105,0.9404411764705882,6.251621847481771,213
hemogenic_endothelium,PRISM_opt0,7,0.6185891837132163,0.9404411764705882,6.449510286805025,205
hemogenic_endothelium,PRISM_opt0,8,0.6185486727175105,0.9404411764705882,6.25162184748177,213
hemogenic_endothelium,PRISM_opt0,9,0.6185486727175105,0.9404411764705882,6.25162184748177,213
hemogenic_endothelium,MALLET_opt0,0,0.6176208356021233,0.9257352941176472,6.2450088113837525,206
hemogenic_endothelium,MALLET_opt0,1,0.6214197227537492,0.9286764705882352,6.260020761078893,217
hemogenic_endothelium,MALLET_opt0,2,0.6148618124543676,0.9029411764705882,6.078042319267217,200
hemogenic_endothelium,MALLET_opt0,3,0.6098917462656169,0.9522058823529412,6.231803573713215,220
hemogenic_endothelium,MALLET_opt0,4,0.6136342918261388,0.8741666666666668,7.456676125201968,171
hemogenic_endothelium,MALLET_opt0,5,0.6227115485263127,0.9404411764705882,6.21217682362959,213
hemogenic_endothelium,MALLET_opt0,6,0.5998403443374745,0.9051470588235292,6.123896563216896,217
hemogenic_endothelium,MALLET_opt0,7,0.620919563315478,0.8698529411764706,6.162096256877078,191
hemogenic_endothelium,MALLET_opt0,8,0.6140835314849309,0.8110294117647058,6.280423816951764,188
hemogenic_endothelium,MALLET_opt0,9,0.6121516511854458,0.8926470588235293,6.021829174893033,203
hemogenic_endothelium,MALLET_opt10,0,0.6562700313314819,0.9741666666666668,7.831681859227683,214
hemogenic_endothelium,MALLET_opt10,1,0.6544577700998078,0.9741666666666668,7.692634593010484,213
hemogenic_endothelium,MALLET_opt10,2,0.6562700313314818,0.9741666666666668,7.831681859227683,214
hemogenic_endothelium,MALLET_opt10,3,0.6566172669819595,0.9741666666666668,7.470048290305456,227
hemogenic_endothelium,MALLET_opt10,4,0.6567898359422575,0.9616666666666668,7.628291896181222,212
hemogenic_endothelium,MALLET_opt10,5,0.6562700313314819,0.9741666666666668,7.831681859227683,214
hemogenic_endothelium,MALLET_opt10,6,0.6562700313314819,0.9741666666666668,7.831681859227683,214
hemogenic_endothelium,MALLET_opt10,7,0.6639004227915167,0.9616666666666668,7.817488584868476,214
hemogenic_endothelium,MALLET_opt10,8,0.6562700313314818,0.9741666666666668,7.831681859227683,214
hemogenic_endothelium,MALLET_opt10,9,0.6562700313314819,0.9741666666666668,7.831681859227683,214
hemogenic_endothelium,NMF,0,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,1,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,2,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,3,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,4,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,5,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,6,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,7,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,8,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,NMF,9,0.5642806595443107,0.9350189198486412,5.838908749122541,230
hemogenic_endothelium,cNMF,0,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,1,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,2,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,3,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,4,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,5,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,6,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,7,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,8,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,cNMF,9,0.37478489545303,0.7237702098383213,2.015848569668046,349
hemogenic_endothelium,scHPF,0,0.6253447782585466,0.9194444444444444,6.265250800299043,225
hemogenic_endothelium,scHPF,1,0.6341705776152193,0.9286764705882352,7.073129012837934,191
hemogenic_endothelium,scHPF,2,0.6186558781163891,0.9741666666666668,6.983382100879491,223
hemogenic_endothelium,scHPF,3,0.6011308404886362,0.9625,6.273514382568936,233
hemogenic_endothelium,scHPF,4,0.6202506262109727,0.95,7.012045693355242,204
hemogenic_endothelium,scHPF,5,0.6226886060163697,0.9741666666666668,7.109192496312199,225
hemogenic_endothelium,scHPF,6,0.6275867675831246,0.9116666666666668,6.584194062625599,194
hemogenic_endothelium,scHPF,7,0.6429252456914882,0.9875,7.934826662604204,215
hemogenic_endothelium,scHPF,8,0.6375869655821184,0.9294117647058824,7.0420708351864905,210
hemogenic_endothelium,scHPF,9,0.6336658227514512,0.9625,7.220280636883547,214
hemogenic_endothelium,ProdLDA,0,0.3827950388063423,0.84375,2.7890344358544112,266
hemogenic_endothelium,ProdLDA,1,0.2944449512687395,0.8958333333333334,4.23543127341068,120
hemogenic_endothelium,ProdLDA,2,0.4465265246849,0.8888888888888888,3.18045005838876,224
hemogenic_endothelium,ProdLDA,3,0.4311882172505413,0.9131944444444444,2.715698438722172,215
hemogenic_endothelium,ProdLDA,4,0.2856196471324242,0.9583333333333334,3.0912840830462693,135
hemogenic_endothelium,ProdLDA,5,0.2470749563091265,1.0,3.15687279800334,121
hemogenic_endothelium,ProdLDA,6,0.1480738409084115,0.6666666666666666,3.5709453967337788,36
hemogenic_endothelium,ProdLDA,7,0.3769036126138708,1.0,1.7712223570886436,387
hemogenic_endothelium,ProdLDA,8,0.4546056360049224,1.0,2.5199131657183025,341
hemogenic_endothelium,ProdLDA,9,0.295794434535427,0.9642857142857144,3.4981530879056657,155
pancreas,PRISM_opt0,0,0.3824860276593972,0.7084279325765395,4.910047283579655,136
pancreas,PRISM_opt0,1,0.3782401185733662,0.6966632266941865,4.846369193166663,131
pancreas,PRISM_opt0,2,0.3074745996357493,0.7278637770897833,3.669160769689322,106
pancreas,PRISM_opt0,3,0.3033550339867424,0.6552459580323358,4.063160623367322,90
pancreas,PRISM_opt0,4,0.3022523398641928,0.7048503611971104,3.650168838242696,114
pancreas,PRISM_opt0,5,0.3791817212635466,0.7905056759545923,5.8419740174784165,125
pancreas,PRISM_opt0,6,0.3720887821592484,0.6855521155830753,5.2328380740816085,128
pancreas,PRISM_opt0,7,0.3744829605298627,0.7437134502923975,4.901142746012074,136
pancreas,PRISM_opt0,8,0.3782401185733661,0.6966632266941863,4.846369193166663,131
pancreas,PRISM_opt0,9,0.3682594030311548,0.7166150670794633,4.967014587076177,131
pancreas,MALLET_opt0,0,0.3002033303199256,0.6094255245958032,3.732245486217308,87
pancreas,MALLET_opt0,1,0.3693863730903312,0.720687134502924,4.699844468210034,134
pancreas,MALLET_opt0,2,0.3648738820741316,0.7863669590643274,5.243331473253867,129
pancreas,MALLET_opt0,3,0.3112740235329493,0.7235603715170279,4.008609497680382,105
pancreas,MALLET_opt0,4,0.3021139530888697,0.7374613003095976,3.8331140649405713,150
pancreas,MALLET_opt0,5,0.3996687086841319,0.6861369109047127,4.736275187395067,130
pancreas,MALLET_opt0,6,0.3197134719988527,0.72734434124527,4.007859866585999,136
pancreas,MALLET_opt0,7,0.3405996804269112,0.6256897144822842,4.817395768946064,100
pancreas,MALLET_opt0,8,0.3851541659842791,0.6662538699690403,4.814437586042445,127
pancreas,MALLET_opt0,9,0.3200614972530305,0.7257653938768489,3.665153610137927,136
pancreas,MALLET_opt10,0,0.261160012187657,0.7151702786377709,4.319752314809908,121
pancreas,MALLET_opt10,1,0.3363896382625221,0.7426900584795322,4.970663680532375,147
pancreas,MALLET_opt10,2,0.3345992014543117,0.7164086687306501,4.981060464653146,139
pancreas,MALLET_opt10,3,0.2689948111782693,0.7710698314413486,3.899742794692421,128
pancreas,MALLET_opt10,4,0.2656622469297056,0.7372755417956657,3.979940190486134,149
pancreas,MALLET_opt10,5,0.3588439763319415,0.7882352941176471,4.748341476635572,170
pancreas,MALLET_opt10,6,0.2720483587742021,0.7858961128310973,4.137087756164215,193
pancreas,MALLET_opt10,7,0.2774551206915072,0.7003095975232199,3.699528721580576,134
pancreas,MALLET_opt10,8,0.3490449678108874,0.7857585139318886,4.829542202224952,147
pancreas,MALLET_opt10,9,0.2686176552056135,0.7598211214310285,4.434489474548694,157
pancreas,NMF,0,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,1,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,2,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,3,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,4,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,5,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,6,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,7,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,8,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,NMF,9,0.3429195568511816,0.6817956656346749,4.572087953325464,116
pancreas,cNMF,0,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,1,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,2,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,3,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,4,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,5,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,6,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,7,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,8,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,cNMF,9,0.4910681138533969,0.4943438914027149,1.7197318532008037,162
pancreas,scHPF,0,0.3265410870694424,0.6767801857585138,4.975485292368514,132
pancreas,scHPF,1,0.2873048875019585,0.795046439628483,3.600250772990125,166
pancreas,scHPF,2,0.2642663511553035,0.7151702786377709,4.319270525819054,121
pancreas,scHPF,3,0.2833632704614777,0.7386996904024767,3.762031353883883,141
pancreas,scHPF,4,0.3430660420333779,0.7962848297213622,4.836086022572305,146
pancreas,scHPF,5,0.348047738536916,0.7766081871345029,4.77343886234612,184
pancreas,scHPF,6,0.2939206305085887,0.7504643962848296,3.6599371564128544,153
pancreas,scHPF,7,0.2750192531499656,0.8167526659786721,4.085580984221108,195
pancreas,scHPF,8,0.2663355256479606,0.7841417268661851,3.84634614292546,149
pancreas,scHPF,9,0.2750898472908037,0.7492260061919505,3.9949493302318486,146
pancreas,ProdLDA,0,0.0120091325060017,0.625,1.4262075251209243,109
pancreas,ProdLDA,1,0.0061237455196828,1.0,1.398841687591576,56
pancreas,ProdLDA,2,0.0062134346378979,0.7296296296296297,1.4460050663974109,51
pancreas,ProdLDA,3,0.036736705879912,0.85,1.3356673850924894,82
pancreas,ProdLDA,4,0.024258409097915,0.6666666666666666,1.3471470095108298,121
pancreas,ProdLDA,5,0.0087950683536121,0.6388888888888888,1.3414825317979926,86
pancreas,ProdLDA,6,0.0045413313503693,0.9166666666666669,1.3321526692567676,19
pancreas,ProdLDA,7,0.0087902062585628,0.6611111111111111,1.519301585043566,86
pancreas,ProdLDA,8,0.0244151800025785,0.6238095238095238,1.3313396068853278,130
pancreas,ProdLDA,9,0.0137720103134193,0.9047619047619048,1.3868910103228285,184
gastrulation,PRISM_opt0,0,0.4161807827834591,0.8351377552615944,3.3310235331468,293
gastrulation,PRISM_opt0,1,0.4194546582328883,0.7046564718391344,3.056857364183061,227
gastrulation,PRISM_opt0,2,0.4142093654550344,0.8704318729086531,3.3232696463797766,330
gastrulation,PRISM_opt0,3,0.4194546582328882,0.7046564718391344,3.056857364183061,227
gastrulation,PRISM_opt0,4,0.4194546582328882,0.7046564718391343,3.0568573641830605,227
gastrulation,PRISM_opt0,5,0.4194546582328883,0.7046564718391344,3.0568573641830605,227
gastrulation,PRISM_opt0,6,0.3814355029479126,0.8362573099415205,3.309421896793656,166
gastrulation,PRISM_opt0,7,0.4206422789561495,0.7046564718391344,3.0666270776906246,227
gastrulation,PRISM_opt0,8,0.4142093654550344,0.8704318729086531,3.3232696463797766,330
gastrulation,PRISM_opt0,9,0.4127023267389565,0.7515464239922445,3.206234235339361,233
gastrulation,MALLET_opt0,0,0.4196494173465032,0.7515464239922445,3.277831652946364,211
gastrulation,MALLET_opt0,1,0.4183972557523898,0.7046564718391344,2.894332386075782,230
gastrulation,MALLET_opt0,2,0.4194546582328882,0.7046564718391344,3.0568573641830605,227
gastrulation,MALLET_opt0,3,0.3898392008119466,0.7467836257309941,3.254530407509563,184
gastrulation,MALLET_opt0,4,0.4208889413962954,0.7046564718391344,3.185296404604609,222
gastrulation,MALLET_opt0,5,0.4209678964742439,0.7517152953685462,3.2314938136763613,223
gastrulation,MALLET_opt0,6,0.4208889413962954,0.7046564718391344,3.185296404604609,222
gastrulation,MALLET_opt0,7,0.386383546640087,0.8362573099415205,3.309421896793656,166
gastrulation,MALLET_opt0,8,0.3881577225143405,0.820906432748538,3.8323194707423216,162
gastrulation,MALLET_opt0,9,0.4194546582328883,0.7046564718391344,3.056857364183061,227
gastrulation,MALLET_opt10,0,0.4093670316623668,0.8983253588516746,3.612264404616224,211
gastrulation,MALLET_opt10,1,0.4150413136127595,0.7421896988460456,3.1400769570847844,218
gastrulation,MALLET_opt10,2,0.39493391902825,0.7346836788942052,3.1794813952215826,217
gastrulation,MALLET_opt10,3,0.4117759665284881,0.828257810301154,3.543196392329224,293
gastrulation,MALLET_opt10,4,0.4150496763423894,0.7436602870813396,3.1418117145317668,218
gastrulation,MALLET_opt10,5,0.4150413136127595,0.7421896988460455,3.1400769570847844,218
gastrulation,MALLET_opt10,6,0.4150496763423894,0.7436602870813397,3.1418117145317668,218
gastrulation,MALLET_opt10,7,0.3746717577349104,0.8453302373581012,3.0187265375584182,183
gastrulation,MALLET_opt10,8,0.3761613496523745,0.7334070470293381,3.105415474059362,182
gastrulation,MALLET_opt10,9,0.4150413136127595,0.7421896988460456,3.1400769570847844,218
gastrulation,NMF,0,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,1,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,2,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,3,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,4,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,5,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,6,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,7,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,8,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,NMF,9,0.3998202444264853,0.8445614035087721,3.62271223253444,279
gastrulation,cNMF,0,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,1,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,2,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,3,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,4,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,5,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,6,0.3834700687877165,0.6383771929824561,2.8924405649893346,75
gastrulation,cNMF,7,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,8,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,cNMF,9,0.3850186256560107,0.6778508771929824,2.91500027224201,100
gastrulation,scHPF,0,0.4037553433583468,0.6935453607280232,3.003669065245366,218
gastrulation,scHPF,1,0.41254948148852,0.7421896988460456,3.127358852610235,233
gastrulation,scHPF,2,0.4150496763423893,0.7436602870813397,3.1418117145317668,218
gastrulation,scHPF,3,0.3841394036866898,0.7430565719110611,2.599534174866518,301
gastrulation,scHPF,4,0.4150496763423893,0.7436602870813397,3.1418117145317668,218
gastrulation,scHPF,5,0.4146457638341231,0.6935453607280232,2.9082252481526303,212
gastrulation,scHPF,6,0.4129952960141264,0.6941301560496607,3.1187784446549904,219
gastrulation,scHPF,7,0.4126614845868926,0.7404353128811334,3.057120642639682,219
gastrulation,scHPF,8,0.4150496763423893,0.7436602870813397,3.1418117145317668,218
gastrulation,scHPF,9,0.4178346123548848,0.8340682365450167,3.066700116271467,359
gastrulation,ProdLDA,0,0.2607742702140351,0.85,1.3659745493804032,489
gastrulation,ProdLDA,1,0.2738826249157854,0.8977777777777778,1.4872862471696278,465
gastrulation,ProdLDA,2,0.2584715594805988,0.79375,1.6284576712017311,231
gastrulation,ProdLDA,3,0.2495204483819127,1.0,1.4365389085135678,202
gastrulation,ProdLDA,4,0.2490001883788683,1.0,1.5347456097892658,240
gastrulation,ProdLDA,5,0.2439587372883992,0.8194444444444444,1.559704415976011,407
gastrulation,ProdLDA,6,0.2790739612178594,0.7592592592592592,1.577002087106169,263
gastrulation,ProdLDA,7,0.277540391523828,0.9629629629629628,1.523376037527549,347
gastrulation,ProdLDA,8,0.2738115188288461,0.7819444444444444,1.424836064765206,268
gastrulation,ProdLDA,9,0.2515501434782469,0.8342857142857143,1.533626624423717,408
gastrulation_e75,PRISM_opt0,0,0.6281726700886441,0.906470588235294,4.240208256784806,527
gastrulation_e75,PRISM_opt0,1,0.6465274612074239,0.8964705882352941,5.274145118505542,384
gastrulation_e75,PRISM_opt0,2,0.6465274612074239,0.8964705882352941,5.274145118505542,384
gastrulation_e75,PRISM_opt0,3,0.6281726700886442,0.906470588235294,4.240208256784806,527
gastrulation_e75,PRISM_opt0,4,0.628148108563642,0.8964705882352941,4.862171081891311,500
gastrulation_e75,PRISM_opt0,5,0.6281726700886442,0.9064705882352944,4.240208256784806,527
gastrulation_e75,PRISM_opt0,6,0.6292725475985612,0.8829411764705883,4.425940638460466,510
gastrulation_e75,PRISM_opt0,7,0.6465274612074239,0.8964705882352941,5.274145118505542,384
gastrulation_e75,PRISM_opt0,8,0.6465274612074239,0.8964705882352941,5.274145118505542,384
gastrulation_e75,PRISM_opt0,9,0.6281726700886442,0.906470588235294,4.240208256784806,527
gastrulation_e75,MALLET_opt0,0,0.644622968646782,0.8864705882352941,5.1843980660765885,382
gastrulation_e75,MALLET_opt0,1,0.6329192734900441,0.8394117647058824,5.85886003710721,423
gastrulation_e75,MALLET_opt0,2,0.6281726700886441,0.906470588235294,4.240208256784806,527
gastrulation_e75,MALLET_opt0,3,0.6416983795936415,0.8829411764705881,4.584807070110847,515
gastrulation_e75,MALLET_opt0,4,0.646527461207424,0.8964705882352941,5.274145118505542,384
gastrulation_e75,MALLET_opt0,5,0.6465274612074241,0.8964705882352941,5.274145118505542,384
gastrulation_e75,MALLET_opt0,6,0.6439868271773549,0.8629411764705882,5.388210543992282,366
gastrulation_e75,MALLET_opt0,7,0.6455124636128539,0.886470588235294,5.224347693506121,381
gastrulation_e75,MALLET_opt0,8,0.6273756746111369,0.906470588235294,4.240208256784806,527
gastrulation_e75,MALLET_opt0,9,0.644622968646782,0.886470588235294,5.184398066076588,382
gastrulation_e75,MALLET_opt10,0,0.6601019360663274,0.8784210526315789,5.807024121161113,371
gastrulation_e75,MALLET_opt10,1,0.6500798015480558,0.8866666666666667,5.431173450732706,486
gastrulation_e75,MALLET_opt10,2,0.6500798015480557,0.8866666666666667,5.431173450732706,486
gastrulation_e75,MALLET_opt10,3,0.653169350265878,0.8766666666666667,5.6114745009482565,371
gastrulation_e75,MALLET_opt10,4,0.6601019360663274,0.8784210526315789,5.807024121161113,371
gastrulation_e75,MALLET_opt10,5,0.6601019360663274,0.8784210526315789,5.807024121161114,371
